Gene,40 S 3hrs,40 S 24hrs,40 S 48hrs,40 S 72hrs,40 T 3hrs,40 T 24hrs,40 T 48hrs,40 T 72hrs,41 S 24hrs,41 S 48hrs,41 S 72hrs,96 S 3hrs,96 S 24hrs,96 S 48hrs,96 S 72hrs,96 T 3hrs,96 T 24hrs,96 T 48hrs,96 T 72hrs
EHBP1,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
EHBP1L1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
EHD1,0,1,0,1,0,1,1,0,0,0,0,0,1,0,1,0,0,1,1
EHD2,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
EHD4,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
EHF,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0
EHMT2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
EI24,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
EID1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
EID2,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
EID3,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
EIF1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
EIF1AD,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
EIF1AX,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
EIF2A,0,1,0,1,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0
EIF2AK1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
EIF2AK2,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
EIF2AK3,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
EIF2AK4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
EIF2B1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
EIF2B2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
EIF2B5,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
EIF2D,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
EIF2S1,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
EIF2S2,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
EIF2S3,0,1,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
EIF3A,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
EIF3B,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
EIF3D,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
EIF3E,0,1,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
EIF3F,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
EIF3G,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
EIF3H,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
EIF3I,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
EIF3J,0,1,1,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0
EIF3K,0,1,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0
EIF3M,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
EIF4A2,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
EIF4A3,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
EIF4B,0,1,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
EIF4E,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
EIF4EBP1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
EIF4EBP2,0,1,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
EIF4EBP3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
EIF4G1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
EIF4G2,0,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0
EIF4G3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
EIF4H,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
EIF5,0,1,1,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
EIF5A,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0
EIF5AL1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
EIF5B,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
EIF6,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
EIPR1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
ELAC2,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
ELAVL1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
ELAVL2,0,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0
ELF1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ELF2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ELF3,0,0,0,1,1,1,1,0,0,0,0,0,0,0,1,0,1,1,0
ELFN2,0,0,1,1,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0
ELK1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ELK3,0,1,1,0,1,1,1,0,0,0,0,0,0,0,0,0,1,1,1
ELL,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
ELL2,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0
ELL3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
ELMO1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
ELMO2,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
ELMO3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
ELMOD2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
ELOA,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
ELOB,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ELOC,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
ELOF1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ELOVL1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
ELOVL4,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
ELOVL5,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ELOVL6,0,0,0,0,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0
ELP1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
ELP2,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
ELP3,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
EMB,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0
EMC1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
EMC2,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
EMC3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
EMC3-AS1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
EMC4,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
EMC6,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
EMC8,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
EMC9,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
EME1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
EME2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
EMG1,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
EML1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
EML2,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
EML4,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
EMP1,0,1,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0
EMP2,0,1,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0
EMP3,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1
EMSLR,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
EN1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1
ENAH,1,1,1,1,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0
ENC1,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
ENDOD1,0,1,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
ENDOG,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
ENDOV,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
ENGASE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
ENO1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
ENO2,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
ENOPH1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
ENOSF1,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
ENOX2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSA,0,0,1,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
ENSG00000275966,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000276483,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000278978,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000279010,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000279563,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000279776,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
ENTPD2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENTPD3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
ENTPD4,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
ENTPD6,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
ENTR1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENY2,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
EOGT,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
EPAS1,0,1,1,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0
EPB41L1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
EPB41L2,0,1,0,1,0,1,0,0,0,0,0,0,0,0,1,0,1,0,1
EPB41L4A-AS1,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0
EPB41L4B,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
EPB41L5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
EPC1,0,1,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
EPCAM,0,0,0,1,0,1,1,0,0,0,0,0,0,0,1,0,0,0,1
EPG5,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
EPHA2,1,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0
EPHA4,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0
EPHB2,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,1,1,1
EPHB3,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0
EPHB4,0,1,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0
EPHB6,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
EPM2AIP1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
EPN1,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
EPN2,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
EPN3,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0
EPPK1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
EPRS1,0,1,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
EPS8,0,1,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
EPS8L1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
EPS8L2,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
EPSTI1,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
ERAP1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ERBB2,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
ERBB3,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
ERBIN,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
ERC1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
ERCC1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ERCC2,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
ERCC5,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
ERCC6L,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
EREG,1,0,0,0,1,1,1,0,0,0,0,0,0,1,1,0,0,0,0
ERF,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
ERFE,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ERG,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
ERG28,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
ERGIC1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
ERGIC2,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ERH,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
ERI1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
ERI2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
ERI3,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
ERLIN1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
ERMAP,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
ERMARD,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ERMP1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
ERN1,0,1,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0
ERO1A,0,1,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
ERO1B,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
ERP29,0,0,1,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0
ERP44,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
ERRFI1,0,1,0,1,1,1,1,0,0,0,0,0,0,1,1,0,0,0,0
ERVK3-1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ERVMER34-1,0,1,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0
ESAM,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
ESCO2,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0
ESD,0,1,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
ESF1,0,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0
ESM1,0,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1
ESPL1,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
ESRG,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
ESRP1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
ESRP2,0,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,1,1
ESRRA,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
ESYT1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1
ESYT2,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
ETF1,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
ETFA,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ETFB,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0
ETHE1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
ETNK2,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
ETS1,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,1,1,1
ETS2,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0
ETV1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
ETV3,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
ETV4,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1
ETV5,1,1,0,1,0,1,1,0,0,0,0,0,0,1,1,0,0,0,1
ETV6,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0
ETV7,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
EVA1A,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,1,1
EVA1B,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
EVC,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
EVI2B,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
EVI5,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0
EVI5L,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
EVL,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
EVPL,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
EWSR1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
EXD3,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
EXO1,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
EXOC3,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
EXOC5,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
EXOC6,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
EXOC6B,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
EXOC7,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
EXOC8,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
EXOSC1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
EXOSC10,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
EXOSC2,0,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0
EXOSC3,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
EXOSC4,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
EXOSC5,0,1,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
EXOSC6,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
EXOSC7,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
EXOSC8,0,1,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
EXOSC9,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
EXPH5,0,1,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0
EXT1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
EXT2,0,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,1,1
EXTL3,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
EYA3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
EZH1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
EZH2,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
EZR,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
F11R,0,0,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1
F12,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
F2R,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
F2RL1,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0
F3,0,0,0,0,1,1,1,0,0,0,0,0,0,1,0,0,0,1,0
FA2H,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
FAAH2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
FAAP100,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
FAAP20,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
FAAP24,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FABP4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
FABP5,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1
FADD,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
FADS1,0,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
FADS2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
FADS3,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
FAF1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FAF2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
FAH,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
FAIM,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
FAM102A,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FAM104A,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FAM107B,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
FAM110C,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
FAM111A,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
FAM111B,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
FAM114A1,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
FAM117A,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
FAM118B,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
FAM120A,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
FAM120AOS,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FAM122B,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
FAM126A,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
FAM136A,0,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0
FAM13A,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
FAM13A-AS1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
FAM13B,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FAM149B1,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
FAM160A1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
FAM160B1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FAM160B2,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
FAM162A,0,1,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,1,1
FAM168A,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
FAM168B,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FAM169A,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
FAM171A2,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
FAM174C,0,1,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0
FAM177A1,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0
FAM181B,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FAM185A,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
FAM189B,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
FAM193A,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FAM193B,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
FAM198B-AS1,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
FAM201A,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
FAM207A,0,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0
FAM20B,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FAM20C,0,1,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
FAM210A,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FAM210B,0,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,0,1,1
FAM214A,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
FAM214B,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0
FAM216A,0,0,0,0,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0
FAM219A,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1
FAM219B,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
FAM222A,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
FAM222B,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
FAM227A,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
FAM229A,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
FAM229B,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FAM241A,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
